Uniprot ID	iBAQ A_CLPP_WT_01_01	iBAQ A_CLPP_WT_01_02	iBAQ A_CLPP_WT_01_03	iBAQ A_CLPP_WT_01_04	iBAQ A_CLPP_WT_01_05	iBAQ A_CLPP_WT_01_06	iBAQ A_CLPP_WT_01_07	iBAQ A_CLPP_WT_01_08	iBAQ A_CLPP_WT_01_09	iBAQ A_CLPP_WT_01_10	iBAQ A_CLPP_WT_01_11	iBAQ A_CLPP_WT_01_12	iBAQ A_CLPP_WT_01_13	iBAQ A_CLPP_WT_01_14	iBAQ A_CLPP_WT_01_15	iBAQ A_CLPP_WT_01_16	iBAQ A_CLPP_WT_01_17	iBAQ A_CLPP_WT_01_18	iBAQ A_CLPP_WT_01_19	iBAQ A_CLPP_WT_01_20	iBAQ A_CLPP_WT_01_21	iBAQ A_CLPP_WT_01_22	iBAQ A_CLPP_WT_01_23	iBAQ A_CLPP_WT_01_24	iBAQ A_CLPP_WT_01_25	iBAQ A_CLPP_WT_01_26	iBAQ A_CLPP_WT_01_27	iBAQ A_CLPP_WT_01_28	iBAQ A_CLPP_WT_01_29	iBAQ A_CLPP_WT_01_30	iBAQ A_CLPP_WT_01_31	iBAQ A_CLPP_WT_01_32	iBAQ A_CLPP_WT_01_33	iBAQ A_CLPP_WT_01_34	iBAQ A_CLPP_WT_01_35	iBAQ A_CLPP_WT_01_36	iBAQ A_CLPP_WT_01_37	iBAQ A_CLPP_WT_01_38	iBAQ A_CLPP_WT_01_39	iBAQ A_CLPP_WT_01_40	iBAQ A_CLPP_WT_01_41	iBAQ A_CLPP_WT_01_42	iBAQ A_CLPP_WT_01_43	iBAQ A_CLPP_WT_01_44	iBAQ A_CLPP_WT_01_45	iBAQ A_CLPP_WT_01_46	iBAQ A_CLPP_WT_01_47	iBAQ A_CLPP_WT_01_48	iBAQ A_CLPP_WT_01_49	iBAQ A_CLPP_WT_01_50	iBAQ A_CLPP_WT_01_51	iBAQ A_CLPP_WT_01_52	iBAQ A_CLPP_WT_01_53	iBAQ A_CLPP_WT_01_54	iBAQ A_CLPP_WT_01_55	iBAQ A_CLPP_WT_01_56	iBAQ A_CLPP_WT_01_57	iBAQ A_CLPP_WT_01_58	iBAQ A_CLPP_WT_01_59	iBAQ A_CLPP_WT_01_60
Q3UVB1	0.218122436	0.08033531	0.110635565	0.928904842	0.639265492	0.285463071	0.90882312	0.197078426	0.123012622	0.155733864	0.935905644	0.695635757	0.492239192	0.268310241	0.823853777	0.793051163	0.326014811	0.523321873	0.539048798	0.266902236	0.430758273	0.578906879	0.682600974	0.203423834	0.79187368	0.920151267	0.51966377	0.736380289	0.014513192	0.485089735	0.796512386	0.916773168	0.266510587	0.417281512	0.772954367	0.932796813	0.070899666	0.659788288	0.719530104	0.372422002	0.76359382	0.476110417	0.69717262	0.566688853	0.904417818	0.84804727	0.317318568	0.288615371	0.984647811	0.455465576	0.755048578	0.718742074	0.06297188	0.324287849	0.629115787	0.356033912	0.276424636	0.155942392	0.174769543	0.102811319
Q8VD26	0.040703034	0.539359266	0.119489903	0.690202929	0.342675096	0.204460445	0.843953065	0.062215575	0.090753439	0.806566763	0.618589931	0.305068151	0.379167158	0.736918163	0.246589221	0.264320158	0.868726207	0.141134587	0.074228577	0.964866055	0.095119978	0.016004981	0.666351802	0.551862192	0.544313945	0.57321018	0.531700891	0.496693269	0.158206616	0.274013354	0.899072164	0.863046232	0.039300038	0.296747694	0.928323103	0.763863809	0.335182477	0.774285555	0.116940829	0.576764885	0.479662888	0.08959465	0.879136073	0.039115723	0.614845862	0.533261398	0.440881972	0.248053015	0.820498066	0.992947807	0.887735781	0.243923814	0.677838458	0.30545263	0.192501069	0.979413587	0.734399573	0.466113701	0.323526956	0.024643046
Q9EQ20	0.295650349	0.72198267	0.313692363	0.2238117	0.549132687	0.155323781	0.886727725	0.186499648	0.387455641	0.405746154	0.009259693	0.111832332	0.438027418	0.031250925	0.887848637	0.68913646	0.792058606	0.408935862	0.179766082	0.812002644	0.748221393	0.238363478	0.249279973	0.332681816	0.451900132	0.004587511	0.835708959	0.828716615	0.380612751	0.30171515	0.975206377	0.329446902	0.985031928	0.398359542	0.68576754	0.283731093	0.10627653	0.103567342	0.927490625	0.561688435	0.348862137	0.670171262	0.308642477	0.215961285	0.277109389	0.046667918	0.286825891	0.112342777	0.431530801	0.673672319	0.477059757	0.420863246	0.430200362	0.732887759	0.678942534	0.546779329	0.534927407	0.236276845	0.49570795	0.182803882
Q99JY0	0.030757339	0.00115809	0.855882278	0.779035644	0.811102703	0.52660306	0.874347787	0.298748738	0.276287783	0.595555275	0.604016106	0.851110455	0.198004613	0.029043272	0.18151988	0.580093424	0.08079911	0.256827928	0.583396255	0.115675018	0.877178447	0.312899087	0.378393455	0.017730267	0.633728407	0.683214533	0.729861929	0.44089154	0.987985556	0.883641901	0.029262189	0.746366536	0.270428762	0.458366849	0.119339784	0.083713888	0.730085207	0.550573338	0.048766582	0.275302849	0.964783923	0.304455939	0.833968229	0.58155876	0.409209088	0.083001788	0.477324101	0.017427399	0.891455296	0.938715585	0.861858717	0.079142841	0.427312964	0.337168831	0.384927596	0.721384818	0.792912826	0.089645388	0.465614697	0.035578465
Q8C1W8	0.093879801	0.591399959	0.450145746	0.549508271	0.531950622	0.040256791	0.445942354	0.076385225	0.64424796	0.934603332	0.076425243	0.898399641	0.585686633	0.824894598	0.363450535	0.535393926	0.484753021	0.194846594	0.131567974	0.8358661	0.218121806	0.013085693	0.080276934	0.141285354	0.500493665	0.243514041	0.05987967	0.053969825	0.917423313	0.081429036	0.395608247	0.296575015	0.011445043	0.642854204	0.728011278	0.687415073	0.392251986	0.854506267	0.18491891	0.685677943	0.344235354	0.720511714	0.323870437	0.299090313	0.610338037	0.606206365	0.278185093	0.111351439	0.772509034	0.729374121	0.423974614	0.797210921	0.33907536	0.907474291	0.936081493	0.165469175	0.334092369	0.735751938	0.693078602	0.489578651
Q8BH59	0.962103191	0.979667102	0.130005374	0.444829262	0.380189214	0.794791562	0.636027638	0.692376725	0.662735284	0.548362416	0.840946911	0.204331079	0.225854796	0.32136889	0.726645741	0.237561589	0.910803756	0.743709937	0.382577432	0.835161996	0.229451933	0.029694785	0.09074346	0.903267402	0.50356102	0.750841211	0.762788829	0.848238926	0.073232649	0.790602017	0.543625294	0.949816884	0.447255306	0.369456264	0.649027796	0.778149765	0.384190829	0.453172041	0.168204139	0.146819809	0.895681896	0.308512076	0.015670638	0.434826817	0.055176932	0.89804111	0.789981746	0.443435071	0.410179667	0.105269948	0.234266555	0.543539205	0.982955654	0.837120259	0.842826985	0.155734245	0.455044957	0.447017196	0.886617635	0.561986704
Q9QXX4	0.486432596	0.750991464	0.381707618	0.535636363	0.369078861	0.37165846	0.541882194	0.467710658	0.045947898	0.735716039	0.165388101	0.2992585	0.941563504	0.096255498	0.313900557	0.305898753	0.3042923	0.647736473	0.43062295	0.431626661	0.300656356	0.408269172	0.926909339	0.097273133	0.998620575	0.982720412	0.9120867	0.770403282	0.040582674	0.186524435	0.555498852	0.86160107	0.087096027	0.232111922	0.162953901	0.328869041	0.737951663	0.338732723	0.039191916	0.376134327	0.202955351	0.266333415	0.877745518	0.163494005	0.359446888	0.698354936	0.126164186	0.551963659	0.251162966	0.426320052	0.032447801	0.878718181	0.324800011	0.53674703	0.573357531	0.94878932	0.743963391	0.207703283	0.334104608	0.483423318
Q9WUR2	0.929590318	0.064887737	0.598426435	0.457773303	0.645449982	0.395314374	0.071379635	0.729584941	0.202460538	0.160926778	0.493110693	0.646972759	0.338992745	0.831811082	0.422347965	0.812868915	0.342439362	0.545362477	0.214861796	0.087879177	0.267196672	0.068928743	0.443809568	0.549952742	0.510741471	0.255079632	0.074918177	0.138423788	0.046937374	0.736140982	0.491570136	0.415634902	0.786177052	0.663465845	0.737061005	0.984128284	0.268173472	0.993197636	0.846331293	0.317997358	0.235437594	0.879394552	0.728235552	0.830742847	0.056294859	0.191002729	0.408597276	0.429142669	0.45298784	0.514476895	0.877911249	0.650357939	0.818634176	0.151401031	0.138517877	0.581050141	0.955420183	0.616709817	0.390601296	0.138442213
Q9ESW4	0.564177693	0.179443294	0.810596849	0.370131599	0.782773035	0.092215394	0.87000322	0.874682807	0.810369492	0.073183754	0.376086942	0.903777166	0.207102065	0.214099021	0.356927103	0.87072916	0.050787329	0.925525182	0.341561719	0.493468048	0.983648359	0.184109509	0.068740586	0.496856901	0.474533316	0.709210244	0.659882195	0.207148582	0.970870761	0.59750167	0.731182378	0.386622665	0.715056667	0.217821031	0.771561593	0.862217129	0.34595153	0.394009662	0.4998562	0.503375578	0.916754937	0.077931449	0.125857473	0.511758842	0.69018062	0.619708853	0.855582236	0.746014815	0.939557047	0.977823689	0.485097996	0.806437275	0.276442351	0.010683341	0.932020978	0.481782437	0.359374068	0.709965659	0.78041152	0.533834534
UPI0000000937	0.254952236	0.467865194	0.447117555	0.490785133	0.429101834	0.65662023	0.400595924	0.069812849	0.157649566	0.692085934	0.28759267	0.6213901	0.710313432	0.738720471	0.744933451	0.021152247	0.01171828	0.401662967	0.365706643	0.837961538	0.244958348	0.79850108	0.627439873	0.540117647	0.108892448	0.051263927	0.576566604	0.244300393	0.482911782	0.830968665	0.859969321	0.945156841	0.562231572	0.079423973	0.063989301	0.322648244	0.024889113	0.876249022	0.137177095	0.541390141	0.503506919	0.470901876	0.717045154	0.061005256	0.488392471	0.32494128	0.10354159	0.498633408	0.729435086	0.631591404	0.147786802	0.594311523	0.473732663	0.129770993	0.472945727	0.939947034	0.770395839	0.038426007	0.806589733	0.679348251
Q7TMK9	0.713894618	0.605693826	0.372268285	0.28973215	0.506164977	0.441462884	0.018238087	0.704658543	0.706230755	0.333455004	0.174104973	0.847430922	0.214325583	0.989482241	0.625885053	0.285975182	0.74473514	0.843873975	0.056811934	0.400464386	0.439497424	0.955559382	0.691317498	0.925606583	0.486358575	0.452707918	0.521514505	0.778185787	0.953739901	0.790230842	0.225765215	0.993871543	0.997430884	0.083027543	0.13927988	0.389908756	0.582519729	0.519519047	0.948646488	0.380799155	0.675444463	0.225438977	0.909768987	0.591205976	0.54670257	0.114419049	0.897345392	0.542638645	0.873785292	0.907983164	0.362080754	0.746011543	0.968275286	0.051378926	0.11641922	0.985409125	0.814622219	0.11227201	0.692569014	0.95662519
Q3TSQ7	0.995567154	0.173602016	0.662843715	0.966938537	0.696281261	0.171114978	0.472189809	0.081379501	0.289381927	0.722458118	0.928321873	0.653788223	0.532929894	0.791658274	0.614962583	0.518267061	0.681390681	0.194000357	0.342317982	0.691584253	0.513180674	0.264074792	0.699894366	0.748074653	0.062228127	0.520842865	0.891717404	0.997679941	0.18664499	0.116635677	0.219792979	0.858153907	0.266712694	0.165433792	0.727089346	0.589797606	0.348427315	0.25278082	0.541336426	0.112883456	0.81350894	0.583832961	0.555364652	0.329673431	0.924525637	0.047470342	0.711234106	0.828054277	0.048531347	0.150306545	0.034361218	0.966325947	0.180472429	0.557784929	0.23582474	0.087623579	0.120810702	0.01501524	0.26811695	0.942901916
Q9DBF1	0.81886857	0.280425978	0.475121682	0.935374508	0.667381569	0.784689844	0.078015542	0.417904654	0.289479622	0.285415492	0.001310047	0.417711978	0.77507657	0.077346494	0.681584141	0.708963385	0.245241476	0.456136357	0.560449691	0.183470089	0.520874416	0.76313482	0.159255562	0.392720472	0.602729356	0.465521117	0.177784675	0.509275604	0.931834905	0.229465813	0.774719962	0.848025209	0.638191631	0.475932266	0.494793107	0.598806786	0.280241378	0.414990908	0.726891467	0.614607636	0.863687645	0.65314979	0.998865769	0.412752403	0.526441802	0.46865694	0.994793497	0.812966091	0.752197701	0.236990587	0.710937826	0.763562726	0.163647636	0.959331618	0.675983664	0.914697299	0.012363186	0.04587299	0.75742395	0.602838181
Q6PIE5	0.002257833	0.915003538	0.955540209	0.290661226	0.345763466	0.602913106	0.89727761	0.226194626	0.709985899	0.166202281	0.578633265	0.002505344	0.383341263	0.818840041	0.816796518	0.645857036	0.041603672	0.887515473	0.474512706	0.983842505	0.238512379	0.172723434	0.04174074	0.785217133	0.547994591	0.89900813	0.058737085	0.364761758	0.25201321	0.667249311	0.411480249	0.78888055	0.775122645	0.584640799	0.342294622	0.998921417	0.14639984	0.222567654	0.172971275	0.662551732	0.928923228	0.089903365	0.295932186	0.146416386	0.991598538	0.95872189	0.975208737	0.132959825	0.092647229	0.864862988	0.780374525	0.054122928	0.56822103	0.222721101	0.798787789	0.438739869	0.093009162	0.237288037	0.655151988	0.372606451
Q921I1	0.322369106	0.666628775	0.169193032	0.174581515	0.437684655	0.046523794	0.684019312	0.62948236	0.836000645	0.36902764	0.49146904	0.422339904	0.807619992	0.513254681	0.505355484	0.917776653	0.522836422	0.014600036	0.606899105	0.257560133	0.782011607	0.545260633	0.785674219	0.479925325	0.734399025	0.499243533	0.415578675	0.50915088	0.2464265	0.471644385	0.920652754	0.128473388	0.003478962	0.360805008	0.417121891	0.61048706	0.5152846	0.494069566	0.141643276	0.303899393	0.793938867	0.742319151	0.082478402	0.743913753	0.926917302	0.276186773	0.628893189	0.344329633	0.207671067	0.937769163	0.708384409	0.115744566	0.999594808	0.020139657	0.803046495	0.170234691	0.399797044	0.089502232	0.81863784	0.499384709
P08228	0.733548276	0.954728088	0.856766325	0.494320521	0.636599173	0.708072998	0.382282401	0.742920848	0.905276464	0.200716806	0.218237642	0.292842783	0.455799025	0.063938829	0.865985544	0.859885112	0.50822534	0.18673136	0.266032123	0.10797127	0.60398816	0.991281359	0.971837061	0.189222619	0.194440222	0.612201251	0.12979962	0.905959908	0.675895722	0.82368089	0.911789071	0.410520829	0.276847651	0.185235079	0.731524112	0.312450264	0.403087341	0.690251734	0.027645296	0.456296472	0.032018416	0.53619455	0.07680039	0.63701516	0.874383579	0.55473118	0.035236277	0.399933585	0.736052727	0.357898034	0.857326578	0.867531102	0.598234553	0.401859418	0.117515676	0.362321236	0.826141099	0.641977878	0.606588628	0.941383504
Q9Z239	0.493636707	0.292646325	0.697977882	0.988519191	0.005680009	0.637414541	0.952036997	0.633065358	0.018007117	0.210727544	0.901940104	0.964662298	0.810287035	0.259033334	0.198423704	0.441367428	0.68878584	0.034980193	0.73102916	0.455746045	0.043503478	0.209039871	0.743857317	0.728970135	0.524804649	0.557255802	0.392399492	0.6570595	0.161578096	0.590100219	0.399447517	0.769814655	0.870543121	0.333889298	0.505680811	0.200957357	0.475164981	0.084194361	0.029384254	0.891884912	0.365612155	0.128979677	0.060406704	0.657818797	0.772714681	0.130976504	0.098306794	0.88469379	0.874545287	0.226739129	0.793644354	0.753251725	0.060314606	0.547048761	0.809200566	0.469549264	0.080785188	0.302780018	0.501031535	0.458639866
Q8VDN2	0.764744575	0.326265496	0.465155826	0.333706195	0.766507108	0.655220315	0.261663367	0.064002313	0.049450171	0.68185116	0.648745711	0.669849759	0.799970629	0.098677788	0.818452726	0.144133459	0.286740091	0.692548697	0.662811143	0.578588822	0.373281623	0.800033685	0.875286007	0.366275812	0.014868607	0.340067071	0.985312802	0.941281028	0.035292052	0.297072457	0.534402842	0.146710596	0.145764117	0.340330475	0.682623059	0.155327392	0.700967232	0.202160386	0.794895241	0.650922827	0.984732246	0.278031375	0.55449856	0.603612284	0.138232741	0.566928823	0.696638393	0.682471336	0.438787641	0.935327034	0.018091951	0.605100767	0.779165198	0.514128841	0.946932108	0.750961441	0.145929324	0.290170834	0.359492891	0.802181336
Q9CZ42	0.551188733	0.120158066	0.420817438	0.507169649	0.862576004	0.976891639	0.229573217	0.806110491	0.335052781	0.396793932	0.551996926	0.52470779	0.901058292	0.052564465	0.324093256	0.827061017	0.211002796	0.533829602	0.463672444	0.69544512	0.973622477	0.479044686	0.634078196	0.947463012	0.263451552	0.58777691	0.939655572	0.220577727	0.121556862	0.083841772	0.608594822	0.59267541	0.820262592	0.838933582	0.71802994	0.159660075	0.246401624	0.394686937	0.472780136	0.260046882	0.697020168	0.999207748	0.895919632	0.323520701	0.266276393	0.510597237	0.062389342	0.437814268	0.288277686	0.616878521	0.767962642	0.087054565	0.744325462	0.121945511	0.280667604	0.7766061	0.608468118	0.192040183	0.24905795	0.085393869
Q9CXJ4	0.376403233	0.086853498	0.783881835	0.224185025	0.705289068	0.050996445	0.760947812	0.769428107	0.820661925	0.410665967	0.092154711	0.185582306	0.288950159	0.002183553	0.333484419	0.121072979	0.671205046	0.991068733	0.891304309	0.863029283	0.691343915	0.522345337	0.378583645	0.528755072	0.518192797	0.0884011	0.081154458	0.743899714	0.609804582	0.091087387	0.716285412	0.585393327	0.240259417	0.796973184	0.412960465	0.21505709	0.834980193	0.931679841	0.727070175	0.957293287	0.574468295	0.024190661	0.043653539	0.053886267	0.213530084	0.774594581	0.214228699	0.744099812	0.961379557	0.659109769	0.192191758	0.736455922	0.202233077	0.61828948	0.294233362	0.923929661	0.628550287	0.481949967	0.133626829	0.820886673
Q8BWF0	0.011395281	0.837444099	0.115564147	0.12596657	0.542103742	0.085514369	0.113446109	0.03766876	0.847371039	0.819314254	0.953839404	0.63334275	0.635879265	0.641460246	0.631304682	0.489727692	0.933903251	0.22491405	0.938908196	0.231584821	0.1874008	0.620451744	0.248745073	0.329441329	0.814004681	0.811126825	0.106359772	0.884824501	0.126175047	0.035414567	0.661884939	0.960488294	0.752619015	0.964694845	0.257124293	0.926154922	0.169775195	0.14449595	0.519816007	0.695016973	0.121237116	0.701602441	0.003038998	0.887996565	0.170170778	0.108716748	0.040148113	0.268525865	0.205896402	0.70870185	0.639954012	0.048226395	0.228289764	0.704844496	0.231507116	0.656514264	0.12878456	0.096391288	0.207770998	0.5379949
Q545P0	0.207124268	0.7839145	0.386482423	0.006131386	0.955482065	0.70285263	0.198104984	0.582485991	0.684695846	0.045133898	0.240405417	0.429666519	0.151759398	0.504868605	0.122124346	0.946271234	0.824757684	0.649360589	0.770509878	0.67548251	0.050698728	0.585436763	0.983760552	0.045682761	0.85170794	0.350323864	0.666609424	0.774653533	0.451546709	0.18016972	0.153514096	0.450601532	0.978186956	0.753943665	0.711468663	0.372092755	0.369330737	0.260510166	0.201297434	0.784702517	0.660123156	0.256928747	0.704571168	0.005400836	0.067635969	0.451274515	0.575430298	0.40895411	0.347862022	0.675641216	0.102405281	0.854473814	0.589454886	0.02631157	0.41410909	0.466226444	0.30531342	0.524580633	0.222684303	0.644908404
Q99J39	0.695200274	0.900882677	0.270955075	0.760062882	0.761685803	0.022906628	0.886561086	0.767649587	0.32367636	0.594170615	0.998245644	0.229855706	0.002801863	0.194855411	0.374141362	0.962785818	0.912142981	0.433151346	0.928808132	0.916893266	0.401272435	0.259394491	0.469737945	0.936846554	0.471902825	0.29164759	0.944771321	0.568738007	0.284208384	0.227157665	0.895249332	0.399473897	0.940050187	0.615160578	0.228349486	0.777800553	0.583339757	0.552657092	0.610358078	0.738549608	0.554351952	0.236236966	0.458344046	0.825702853	0.864755376	0.413480152	0.74397254	0.652824875	0.446113134	0.742798268	0.637526445	0.655145183	0.071694037	0.51120697	0.304717242	0.957012555	0.713340652	0.224746126	0.10185955	0.338665676
Q7TMS5	0.599754488	0.144589342	0.910187189	0.525166833	0.716764686	0.591792635	0.988566721	0.161837234	0.553429549	0.177517632	0.129403629	0.87777252	0.816400074	0.757753945	0.339644934	0.203130412	0.02509197	0.561793276	0.955175412	0.329076298	0.849834833	0.272067939	0.229218157	0.031340523	0.682853798	0.134067742	0.204053087	0.595093856	0.002807774	0.898913099	0.900956539	0.102579506	0.107415459	0.514927077	0.415306239	0.200367945	0.990249526	0.699975347	0.98857871	0.357621855	0.912809696	0.060938624	0.32734151	0.815531911	0.712601626	0.838258274	0.083615417	0.101642034	0.969108289	0.986304926	0.884100301	0.497446526	0.797716585	0.189927697	0.665729292	0.034444787	0.580365493	0.658297531	0.436263012	0.68575556
P05213	0.301013255	0.742336809	0.956346833	0.120540085	0.56056305	0.928922443	0.575144584	0.871652779	0.120280282	0.36849962	0.275294738	0.046769415	0.492102666	0.867831301	0.834782392	0.936591957	0.386398424	0.843012741	0.498103457	0.492704739	0.170006021	0.684444772	0.55250171	0.486954832	0.941930966	0.160427615	0.808815852	0.817815262	0.838207719	0.799559277	0.459378818	0.846912537	0.700003073	0.727904951	0.185478364	0.010549228	0.07726645	0.31056263	0.554058322	0.762337593	0.640235719	0.539840888	0.843249882	0.045980393	0.054610023	0.242270368	0.250056782	0.28862149	0.042337237	0.861901471	0.900128122	0.785261151	0.817693716	0.425426611	0.659976567	0.054849336	0.392429778	0.199664199	0.180155012	0.931218844
UPI0005ABB401	0.890099069	0.914954693	0.075585044	0.361997668	0.450503564	0.051076383	0.021841606	0.699979954	0.974919315	0.170818671	0.075703806	0.927319964	0.718004258	0.635592243	0.114500249	0.267436307	0.614745156	0.137877427	0.424261689	0.2415436	0.782867342	0.961465512	0.477663835	0.077659026	0.36269124	0.227588983	0.33222286	0.140833657	0.882554351	0.74581164	0.829625677	0.714252725	0.943907632	0.300362677	0.148151788	0.381100069	0.204723027	0.898092681	0.486414064	0.641527142	0.898604766	0.636108477	0.003300054	0.934891502	0.03476493	0.870525886	0.269258886	0.475548629	0.329008105	0.240691223	0.082004467	0.884755369	0.393726455	0.951041507	0.669437052	0.355548497	0.877563234	0.027073942	0.435479153	0.51364386
Q6RI64	0.966140388	0.909405301	0.594126617	0.26573233	0.766540664	0.398682643	0.650894587	0.708671999	0.238718379	0.969996002	0.975921008	0.115620999	0.683281239	0.379412345	0.125312551	0.306696594	0.129126364	0.201795549	0.97561985	0.501568142	0.460966881	0.649290062	0.797816213	0.497237087	0.52361476	0.168474326	0.855997172	0.053913241	0.096790181	0.325458319	0.666853047	0.447165321	0.923492507	0.920487177	0.965885898	0.925472089	0.934357495	0.170240561	0.325331141	0.471546727	0.683567853	0.233691467	0.08749802	0.628661751	0.337274695	0.140862029	0.006979664	0.602919511	0.909973659	0.240553411	0.145002966	0.694080459	0.776060963	0.640756914	0.704919351	0.018909478	0.197163901	0.723227467	0.709189707	0.410971029
Q02013	0.924867928	0.540669279	0.626612008	0.422971172	0.857738159	0.124492542	0.148093057	0.438925723	0.940098175	0.707197568	0.874928529	0.900718683	0.914388988	0.02819642	0.611792311	0.74145109	0.664771046	0.7678797	0.545741264	0.086743073	0.093998048	0.219107275	0.190913233	0.942576321	0.598213676	0.813217837	0.27680624	0.341669599	0.800224567	0.393347676	0.383011443	0.00736828	0.211927209	0.024422472	0.637426565	0.852944188	0.163108587	0.26465614	0.554293794	0.025467373	0.467513269	0.880693046	0.557643425	0.732535042	0.445726578	0.712430577	0.390342685	0.989390908	0.211808995	0.021802863	0.024570879	0.346037888	0.813869882	0.931548764	0.848291257	0.927401771	0.699339798	0.000203382	0.534825707	0.46859364
UPI000173A8A0	0.446930859	0.175621208	0.556219651	0.716663139	0.042395158	0.188486567	0.541293919	0.828485399	0.237722779	0.390283733	0.455330129	0.7399745	0.606128206	0.218346751	0.514066319	0.808476121	0.953799759	0.53232592	0.927745655	0.087306269	0.449414245	0.959005551	0.853214995	0.235885094	0.217540815	0.277192692	0.653215506	0.877698185	0.287701059	0.891305799	0.368778902	0.675332821	0.724424869	0.095140283	0.738010126	0.837646742	0.037374457	0.987726175	0.205339679	0.699216812	0.65111423	0.181305945	0.709531241	0.15571439	0.323909674	0.535432595	0.73639263	0.90456205	0.641496175	0.674551699	0.157575156	0.878694315	0.773972327	0.755047139	0.480334954	0.17584491	0.156409643	0.193843111	0.909549994	0.085829153
UPI0003D72BCB	0.726470931	0.58167297	0.152287977	0.187943527	0.460090911	0.283259335	0.938331525	0.984276227	0.504433642	0.792016987	0.236966515	0.716365166	0.918350195	0.585350648	0.459229987	0.24088809	0.387244759	0.926380937	0.872839723	0.70660782	0.27074093	0.821339694	0.558546122	0.885575099	0.720368769	0.53148192	0.75690248	0.713531262	0.912846345	0.910423008	0.340526147	0.005827283	0.603450933	0.10994693	0.321300637	0.677812784	0.990444958	0.901390766	0.393474624	0.841338451	0.232675424	0.640328292	0.020086287	0.551749074	0.001107296	0.275296258	0.770186604	0.033771761	0.99969664	0.825252516	0.484987914	0.199998892	0.203020941	0.440980562	0.991598912	0.077843249	0.519225144	0.660877416	0.587396275	0.388272842
Q9WV27	0.943180435	0.502073965	0.16673927	0.666416438	0.77584733	0.921176295	0.834210236	0.948248171	0.874165212	0.620440323	0.132236883	0.105936211	0.634734281	0.701666983	0.386228302	0.102009961	0.12140597	0.923111374	0.280907961	0.461727874	0.181514462	0.610656285	0.421756613	0.758884037	0.746911828	0.462022311	0.321727804	0.819935674	0.31357746	0.180603763	0.789502807	0.18899153	0.570659995	0.524287142	0.196250021	0.623048	0.967618085	0.631069804	0.480623527	0.967764551	0.161067026	0.283538362	0.6271153	0.223441742	0.363251842	0.395129303	0.908668509	0.050291893	0.682415821	0.392901094	0.53206577	0.246037771	0.812561516	0.816037129	0.60410091	0.601784507	0.114306483	0.455641619	0.273458666	0.010180743
Q7TMD4	0.476346799	0.406170201	0.487141938	0.683043022	0.983301655	0.508425845	0.905757052	0.392879129	0.536313307	0.015476727	0.587825939	0.844635658	0.547823569	0.062900606	0.440185006	0.902741431	0.174054107	0.092424728	0.255366944	0.246605186	0.837595707	0.779568278	0.548825905	0.291202566	0.21385295	0.129704521	0.232236219	0.439078593	0.062893197	0.242818769	0.680108489	0.871693721	0.723194646	0.174024559	0.123711378	0.505053601	0.380013759	0.50627994	0.340827115	0.637608072	0.638303465	0.030997785	0.089126286	0.011433097	0.815071783	0.685997057	0.992102919	0.443624218	0.204034508	0.553860806	0.778472253	0.469864435	0.184893625	0.72116192	0.5806618	0.932131003	0.47287589	0.700611832	0.933440904	0.832705042
O35639	0.883707777	0.906417457	0.12782594	0.011679257	0.544193869	0.013353047	0.137625757	0.500857023	0.779056513	0.172943212	0.58167377	0.615207474	0.804540637	0.161703299	0.65980613	0.837256272	0.442180668	0.883724248	0.745430683	0.4389226	0.312604011	0.840248327	0.715112925	0.105913876	0.454890986	0.131572147	0.646785624	0.640662874	0.598833958	0.290925678	0.914603846	0.005433644	0.81300617	0.861689257	0.693896859	0.091882732	0.884624846	0.890222303	0.565486296	0.272897454	0.378466208	0.822156559	0.548075659	0.486665748	0.93888193	0.745824792	0.835000283	0.711645969	0.815397939	0.002377232	0.18330025	0.256183252	0.002064686	0.84907367	0.725319298	0.509415396	0.510709886	0.523754143	0.493175109	0.714247192
UPI0003D72E87	0.515730952	0.909885899	0.94818215	0.854180615	0.521772704	0.827251054	0.830098299	0.000965205	0.049496442	0.421898396	0.7911909	0.811345752	0.35965385	0.450211645	0.28676204	0.505880717	0.172813585	0.917545292	0.390931037	0.879757819	0.08819628	0.970888718	0.13737886	0.030027937	0.988102613	0.965248274	0.544546691	0.49641291	0.837335808	0.410323151	0.895610931	0.750554268	0.019230537	0.128448897	0.389833289	0.579759953	0.092222992	0.508188964	0.009845359	0.454862368	0.691369533	0.700280519	0.826757401	0.443185474	0.080936885	0.44204314	0.993198635	0.424997137	0.778720271	0.179186991	0.16417538	0.182106584	0.110733821	0.171188012	0.513893609	0.043511208	0.747177328	0.333274676	0.597987411	0.147636981
